crop,temp_c,humidity,gas_ppm,hours_since_harvest,vqi,weight
Banana,26.4,67.56,375.45,6,6.12,123.73639445939865
Banana,22.77,70.09,46.11,3,7.4,119.92142675270675
Banana,25.19,63.28,448.63,27,4.3,128.95934281367258
Banana,28.3,65.69,241.18,26,6.57,117.6718711961762
Banana,22.43,61.14,37.79,23,7.03,95.99870508917441
Banana,33.14,64.12,86.51,40,2.92,133.48273226199754
Banana,25.93,74.48,403.14,23,5.57,137.0216815906333
Banana,27.36,60.87,261.57,12,5.98,110.63715901855551
Banana,28.03,59.17,309.07,12,5.44,114.35491118744721
Banana,30.39,64.03,352.12,46,4.16,113.71351426992999
Banana,27.8,63.0,61.84,5,6.17,113.28861415187194
Banana,23.8,66.33,467.12,34,4.15,108.94821167981125
Banana,28.27,68.96,264.0,19,6.61,119.13456017600224
Banana,30.38,63.13,76.9,32,6.1,102.5516917346093
Banana,24.32,75.53,76.76,45,6.14,95.35586154670501
Banana,29.4,71.15,162.68,29,5.79,98.53029965628676
Banana,27.76,61.18,130.3,43,4.53,91.44483686635748
Banana,27.29,64.6,59.81,23,5.18,127.00714008715003
Banana,25.08,67.64,147.06,41,5.89,106.55733203110454
Banana,26.33,60.86,494.04,4,6.69,109.30959326655987
Banana,28.32,54.68,208.82,8,7.49,112.61499647538989
Banana,25.73,74.65,458.21,21,5.2,113.06724892725732
Banana,24.06,59.46,262.52,44,4.42,91.87950687750325
Banana,23.94,69.26,326.58,8,6.23,100.8397792851316
Banana,27.84,68.5,448.61,8,5.6,121.62400576025689
Banana,28.47,60.92,225.56,30,5.19,135.44030583393356
Banana,26.8,74.8,338.6,27,5.05,97.23873854910725
Banana,32.45,65.32,63.52,42,3.93,111.45443960657772
Banana,21.9,65.69,29.87,4,7.67,121.74559462501877
Banana,28.14,57.31,162.11,44,4.26,128.52198344153143
Banana,21.48,54.44,217.56,18,6.8,96.94609542937755
Banana,26.69,63.79,145.68,41,4.46,87.07950156181062
Banana,27.75,71.49,274.6,21,6.12,128.4127328274866
Banana,26.47,55.69,235.66,35,5.2,121.99111853130307
Banana,21.14,65.73,199.25,34,4.86,111.50107028370469
Banana,26.71,65.41,373.33,17,6.07,123.9920367407069
Banana,27.01,71.21,387.59,24,5.13,106.68076074922703
Banana,29.69,70.08,355.3,5,6.67,140.91046716926797
Banana,22.72,65.7,115.36,42,6.03,104.52275213085906
Banana,31.32,64.53,494.59,41,4.1,129.41167126743755
Banana,19.45,61.4,463.45,34,5.75,104.61456296604445
Banana,23.11,59.27,250.25,9,6.75,120.68776910869195
Banana,27.53,61.87,188.12,6,6.84,113.48581535568674
Banana,27.93,59.47,182.24,34,6.44,102.32655113092012
Banana,31.54,64.47,453.27,26,6.16,112.10052975321173
Banana,27.58,64.83,383.42,8,6.8,140.75364209574042
Banana,26.7,63.63,387.46,8,5.15,118.5080542862863
Banana,28.33,65.55,275.22,34,5.6,114.25369220244048
Banana,19.98,62.7,38.28,42,4.07,107.68166516842872
Banana,23.98,69.21,269.7,34,4.58,131.0028266638378
Banana,23.47,66.14,183.02,30,6.47,116.83531768522433
Banana,29.86,62.58,55.25,45,4.65,120.6847060245362
Banana,30.9,59.17,434.99,40,3.68,109.63822935364963
Banana,32.59,64.59,95.62,42,4.18,86.01667247837334
Banana,28.71,70.71,193.16,33,5.22,133.8967525671849
Banana,29.68,67.95,224.59,38,4.61,127.53105677193334
Banana,27.28,68.79,20.35,45,5.23,81.7250186025844
Banana,25.5,68.62,248.37,30,5.44,125.65658386605496
Banana,23.76,71.08,269.34,23,7.66,144.11918063717823
Banana,23.49,69.31,148.29,3,6.14,106.43395156271659
Banana,22.89,65.75,430.6,10,8.04,126.49624329972741
Banana,29.19,62.96,141.47,30,5.39,133.49032897563393
Banana,25.77,69.38,162.38,34,5.94,91.76784244634209
Banana,24.83,52.9,18.67,11,6.85,113.11994445021787
Banana,20.92,71.34,419.69,29,4.86,102.01165511148572
Banana,24.26,68.45,314.61,47,5.29,106.30480118526373
Banana,26.14,73.19,197.92,47,4.42,89.47606004771065
Banana,22.39,59.4,165.81,40,5.01,105.64425134066235
Banana,34.98,70.81,243.98,13,5.36,117.10883108585085
Banana,22.98,68.32,328.19,23,5.83,134.79784867446327
Banana,30.46,61.96,45.49,7,5.53,122.33034131801499
Banana,26.64,64.32,184.39,46,4.84,102.30591260580948
Banana,25.3,63.97,453.03,41,5.53,96.7436106485249
Banana,26.25,63.18,365.08,24,6.36,104.37967553131838
Banana,27.04,58.26,283.92,35,6.26,93.58333673386842
Banana,27.68,70.87,20.95,43,4.53,141.5059525704772
Banana,24.05,60.27,280.2,39,5.76,114.69568006757453
Banana,28.68,59.75,132.47,17,6.3,98.74589938598017
Banana,26.16,71.0,142.17,11,6.52,117.97366888761265
Banana,23.01,57.99,337.59,22,7.26,81.78737798852835
Banana,25.72,63.49,425.36,11,7.89,112.94706120381274
Banana,31.26,60.03,112.38,12,7.51,112.93958390526517
Banana,27.66,73.18,251.67,22,6.61,119.44513241101946
Banana,27.01,70.72,184.05,26,5.13,124.56684327848549
Banana,25.81,60.89,49.94,35,4.52,81.8165075857266
Banana,26.04,60.01,460.48,32,4.84,125.73327563945428
Banana,27.66,68.84,315.16,28,5.35,144.94004621436613
Banana,26.2,67.17,499.43,26,5.44,111.7403506695074
Banana,28.36,63.23,186.88,43,3.28,107.37637528116508
Banana,27.97,62.77,63.08,33,3.91,105.71047598197742
Banana,23.42,63.83,81.77,45,4.52,109.48051054182729
Banana,28.58,69.51,35.03,12,5.98,124.18249925496617
Banana,24.14,72.85,96.1,27,5.2,81.76533848302483
Banana,24.01,74.11,456.07,37,4.94,121.34393692386568
Banana,26.92,61.33,290.55,38,5.98,124.21879252581562
Banana,27.77,65.29,170.9,34,4.32,98.63830978270111
Banana,28.84,71.72,156.45,34,5.73,107.08019914394534
Banana,20.53,60.65,210.49,43,5.41,91.25327871546571
Banana,29.37,61.59,18.67,37,3.92,121.82278963557353
Banana,28.24,68.98,219.19,14,5.75,112.02456993993184
Banana,24.82,62.66,65.37,15,5.98,101.5388300183529
Banana,26.29,57.62,119.51,38,4.79,93.24637568860936
Banana,27.59,60.87,373.38,44,4.85,117.08798627373616
Banana,16.53,69.95,146.55,41,3.91,92.45877985300969
Banana,23.25,66.25,486.73,2,7.12,108.84392247586915
Banana,30.48,57.19,398.1,6,7.16,107.44765612945014
Banana,25.19,61.96,0.69,31,4.57,110.60642700969295
Banana,26.74,74.11,484.43,19,5.83,111.44379460074818
Banana,26.65,64.65,70.64,46,5.33,89.64446312700349
Banana,29.14,63.78,373.24,38,4.62,111.04930358580559
Banana,25.78,65.04,34.52,40,4.62,124.58108183356693
Banana,26.03,66.03,461.59,13,5.75,120.55087040707856
Banana,27.57,63.05,134.69,35,4.1,132.2261057665791
Banana,29.54,71.7,360.38,46,4.51,126.85649257299887
Banana,30.49,62.65,157.87,15,6.2,73.98376728422853
Banana,26.04,69.97,264.11,39,5.7,123.34974323564757
Banana,25.53,74.11,164.95,17,5.17,118.09674710168099
Banana,26.56,66.89,428.74,43,5.46,129.85512716082042
Banana,31.01,59.76,334.25,12,6.18,141.57367505572887
Banana,29.33,65.94,453.01,34,4.41,111.59313394694611
Banana,25.56,62.18,54.73,16,5.83,126.91978849902004
Banana,22.16,69.49,385.58,43,3.38,127.71610375562173
Banana,30.32,66.04,62.64,11,5.57,122.51435617060633
Banana,30.66,64.4,172.98,4,6.58,123.34523057193574
Banana,23.67,59.96,115.03,12,6.46,110.23525618803639
Banana,25.66,55.7,108.18,12,6.53,91.41705563454951
Banana,29.63,60.94,230.13,17,6.01,103.37265752798105
Banana,28.16,68.26,149.46,39,4.7,115.948361303217
Banana,21.02,70.91,355.9,31,4.62,114.42110413626799
Banana,23.62,63.45,457.27,42,4.63,110.14771487982574
Banana,28.74,60.28,336.88,2,7.09,130.70965915877858
Banana,27.75,65.95,194.23,39,4.62,94.3658719596482
Banana,29.0,68.44,395.45,46,3.8,102.87223421668473
Banana,29.34,68.89,37.5,35,4.44,109.86402895722372
Banana,27.73,65.97,489.42,20,5.52,121.40248209205085
Banana,28.26,75.35,445.24,35,4.99,127.49977141775894
Banana,25.29,71.34,462.48,37,4.18,111.69075213948781
Banana,27.34,58.89,384.58,5,5.72,138.22403734179952
Banana,27.94,57.66,444.86,11,6.74,115.32138803011429
Banana,32.12,59.35,188.59,18,5.7,116.16220442303333
Banana,24.53,70.84,450.81,17,5.28,113.32376875973219
Banana,29.17,56.45,447.23,22,5.97,115.41127424462313
Banana,26.65,67.29,457.14,29,4.87,135.73859728757256
Banana,29.23,64.15,407.7,9,5.57,111.44029832275962
Banana,26.64,58.78,2.32,30,5.33,116.42163535541144
Banana,30.53,66.24,223.86,7,6.7,113.36376955367248
Banana,24.77,64.12,1.31,31,5.23,112.67266614094997
Banana,27.43,69.03,411.1,3,6.48,139.82838290975178
Banana,28.32,56.87,69.2,32,7.08,133.26412025098384
Banana,24.96,60.53,98.75,26,6.8,96.55533834198823
Banana,27.91,60.63,416.96,24,4.35,117.23457956672377
Banana,30.02,68.31,252.66,44,4.81,92.79399959952374
Banana,26.8,63.81,351.48,22,5.23,104.25671908268707
Banana,29.25,70.9,369.18,17,4.04,107.78312090638998
Banana,24.98,63.01,411.48,5,6.61,115.77937990350917
Banana,23.71,66.1,218.15,44,5.39,110.5718882272717
Banana,29.09,72.42,422.41,47,3.13,92.06088779703907
Banana,25.32,56.14,110.59,9,6.31,149.99840206826246
Banana,21.97,65.14,164.63,7,6.44,107.13597186847394
Banana,24.72,64.84,358.21,28,6.57,110.52153361855787
Banana,31.04,61.06,354.54,37,5.71,120.69027165506668
Banana,30.18,64.18,267.82,37,5.53,133.6210696918354
Banana,23.64,66.56,428.61,25,4.64,126.13308541287499
Banana,22.61,61.27,18.15,7,5.67,109.76203035796318
Banana,25.77,65.28,376.6,44,4.04,135.4544012228026
Banana,30.12,59.9,447.87,34,5.33,119.12666446745503
Banana,26.41,63.98,345.17,3,7.3,100.26184743977942
Banana,26.44,69.64,154.88,42,4.36,119.05056755652507
Banana,25.16,69.88,246.98,17,6.39,122.9200830113447
Banana,26.19,70.86,377.07,39,4.78,128.49449134423094
Banana,29.54,64.49,482.74,10,7.68,120.90606316747332
Banana,27.26,63.37,280.48,6,5.86,143.44576984832358
Banana,26.39,68.69,250.41,11,5.6,101.74877331826049
Banana,28.95,70.83,218.15,31,4.65,107.6923972582823
Banana,27.21,65.42,486.46,8,6.73,113.6395731201521
Banana,29.85,72.56,320.84,30,4.17,131.40752271524917
Banana,24.96,68.55,461.0,3,7.26,98.39801648556072
Banana,27.82,62.14,346.07,21,6.75,118.92494839340279
Banana,29.66,62.75,75.56,5,6.19,108.19896065377337
Banana,31.66,64.8,106.31,29,4.24,105.28729173072617
Banana,23.72,57.15,308.9,9,6.75,143.61669686710997
Banana,26.48,62.23,439.79,36,5.61,118.17735763096465
Banana,23.05,70.7,67.23,3,7.23,103.3758841996629
Banana,24.09,71.73,410.68,42,5.76,88.47764217092423
Banana,27.06,66.43,399.55,29,5.28,98.17341050579147
Banana,20.92,67.27,318.97,12,6.76,127.36446113091333
Banana,28.26,63.45,112.85,37,5.07,112.9763261349716
Banana,28.67,61.8,451.89,10,6.67,134.9926057780752
Banana,26.77,67.85,165.3,39,5.33,108.3928604766297
Banana,24.48,62.8,157.2,2,7.15,115.98141965556198
Banana,26.27,73.45,343.61,28,5.69,75.82434516614234
Banana,33.35,67.04,371.89,4,7.12,123.4139919892436
Banana,25.44,67.23,288.69,40,4.31,102.01411263972403
Banana,24.64,59.7,327.87,10,6.59,148.13717091811742
Banana,20.06,53.41,330.66,41,5.24,111.2867162414307
Banana,30.13,67.23,122.18,29,5.3,126.17722537331404
Banana,23.28,62.52,369.14,22,6.09,106.5255639623627
Banana,27.26,69.92,26.26,29,5.41,105.48173467034819
Banana,33.32,60.44,381.88,46,3.46,130.19332210457392
Banana,28.11,62.34,4.39,25,5.5,113.17237651949858
Banana,28.07,70.6,437.54,19,6.13,116.95335178916461
Banana,26.02,67.18,44.0,10,7.19,124.56282660357127
Banana,27.94,59.99,64.5,27,5.21,109.76981800590023
Banana,27.23,65.17,139.89,25,6.39,111.65936981516863
Banana,28.62,74.52,295.36,7,6.13,120.62859915640709
Banana,19.75,65.72,132.49,13,5.96,122.86046634458805
Banana,28.14,64.26,66.14,37,5.66,122.02651383913351
Banana,28.3,69.48,273.39,10,5.99,124.06046297913304
Banana,34.64,66.76,103.93,11,6.96,119.1703515826884
Banana,26.99,72.22,495.24,4,6.01,132.5570122824679
Banana,27.66,68.78,263.71,30,5.55,110.44951401112878
Banana,28.19,69.53,120.78,8,5.79,111.50833720038875
Banana,28.27,72.46,324.67,27,4.63,132.13916577192103
Banana,23.3,63.5,313.75,9,6.46,137.2275007260351
Banana,29.46,62.01,288.86,44,4.79,96.76756801680116
Banana,24.25,58.27,437.19,14,5.44,120.39438536390571
Banana,28.22,63.95,474.19,36,5.99,137.8573174482114
Banana,24.42,58.46,458.37,20,5.73,91.55692999723425
Banana,26.33,66.83,245.24,47,3.79,108.78749454000068
Banana,25.59,61.93,381.66,23,6.56,123.40962662459914
Banana,26.25,69.81,176.74,17,6.92,140.84208909151937
Banana,26.75,68.89,363.82,16,5.18,78.15646975785904
Banana,28.12,63.05,481.01,3,5.29,115.0918426231377
Banana,26.71,69.88,262.86,39,3.99,119.0463755914348
Banana,29.62,65.75,195.48,22,6.64,91.4797037754603
Banana,25.4,56.14,30.3,31,5.36,114.6177542103005
Banana,28.29,60.06,116.97,8,7.1,128.5216334003488
Banana,24.5,61.38,88.54,32,5.19,82.58584820679539
Banana,32.35,65.05,402.31,42,6.53,104.49881927848604
Banana,28.3,62.85,150.66,42,4.97,95.00170042441279
Banana,24.91,62.36,477.75,36,4.41,103.73993983857441
Banana,32.2,67.9,140.87,5,7.83,102.26119695948127
Banana,28.56,68.93,361.09,35,5.24,80.11508262378993
Banana,24.92,61.91,85.86,2,6.74,112.96927428346001
Banana,26.61,60.75,15.87,11,7.0,110.98047362224466
Banana,23.59,71.32,81.31,31,5.97,155.6554527838086
Banana,23.59,78.63,119.3,33,4.87,132.91621738375258
Banana,30.63,60.29,93.07,4,6.49,137.00314949911717
Banana,24.3,69.46,291.39,11,4.93,119.92305788886867
Banana,22.99,64.3,96.3,10,6.05,98.78652335656786
Banana,28.91,68.38,340.89,18,5.19,129.57639690765765
Banana,31.98,60.24,312.52,4,7.37,113.69295032247055
Banana,30.47,58.74,406.33,28,5.19,120.16941867970635
Banana,33.87,59.39,284.36,36,5.37,132.10889417251087
Banana,34.26,62.18,280.49,5,4.94,110.30361322488388
Banana,24.3,63.83,236.84,5,6.71,120.87717338635005
Banana,26.07,69.73,197.13,33,4.93,100.85069647621116
Banana,22.29,60.83,438.5,39,6.36,116.38128205130602
Banana,23.51,61.81,205.39,12,5.99,100.94227669045156
Banana,30.22,75.4,44.33,45,4.5,73.22901525324504
Banana,27.83,65.27,400.16,40,4.23,125.72819483297201
Banana,31.37,66.43,404.29,46,4.63,98.85461484821825
Banana,24.4,68.73,434.19,7,7.2,123.8700885758233
Banana,25.35,62.38,402.14,36,5.57,107.20745824254513
Banana,28.78,64.91,473.36,47,4.84,114.16834743669025
Banana,30.17,63.39,232.19,33,4.02,121.62157257143555
Banana,22.1,64.58,72.55,47,5.45,106.41114972787948
Banana,26.28,69.22,415.75,24,4.31,98.09815609825094
Banana,28.2,68.37,147.63,43,4.55,112.14827678609153
Banana,29.35,53.59,194.69,38,5.28,110.76199076406695
Banana,29.94,69.99,250.03,27,4.76,148.9414774415818
Banana,26.78,63.27,95.37,35,6.65,124.4295954385322
Banana,23.29,66.97,484.91,39,5.87,124.47798850833938
Banana,21.22,62.96,287.82,12,6.73,123.95438099170103
Banana,26.45,64.74,227.77,22,6.79,114.84596469627257
Banana,26.13,71.58,385.78,44,4.68,128.04115924987352
Banana,24.61,66.68,41.54,25,5.82,127.36526175410505
Banana,29.68,71.32,106.12,16,4.69,119.51357760718834
Banana,23.56,64.75,112.14,4,6.73,123.02214389766091
Banana,25.01,64.23,210.79,3,8.06,102.98856094407385
Banana,30.5,65.06,196.24,8,5.8,135.80748259150317
Banana,24.68,58.65,140.6,6,6.58,92.36678804984528
Banana,27.97,51.54,100.16,46,4.59,103.3526418802355
Banana,26.97,61.1,341.47,41,5.03,112.84062341018662
Banana,27.73,70.14,216.88,30,6.85,119.43871109463699
Banana,29.64,72.1,66.99,42,3.82,108.61172599088019
Banana,27.98,54.99,139.72,33,4.83,141.5623657222994
Banana,22.84,71.43,348.0,31,5.03,116.19413242094541
Banana,23.35,62.04,149.76,9,6.43,123.50929881411672
Banana,27.88,57.87,116.06,33,6.09,130.7907502496222
Banana,24.24,70.3,159.41,43,3.63,99.1041069957464
Banana,29.87,62.47,234.79,3,6.02,105.12897578672441
Banana,27.93,78.08,46.28,11,5.91,104.63923803485947
Banana,21.85,61.63,14.0,44,5.32,132.92261100159772
Banana,32.67,63.62,88.55,44,3.93,125.3458864901329
Banana,25.9,60.12,416.52,38,5.01,116.02331673124631
Banana,26.37,65.75,162.1,47,6.09,108.77749194479851
Banana,28.27,68.99,427.42,4,7.16,115.7232706408053
Banana,26.74,56.35,367.29,24,6.81,108.38931283261502
Banana,29.88,68.28,62.79,35,4.78,99.12640339145707
Banana,23.95,62.96,190.54,19,5.74,115.93946529416722
Banana,30.44,60.7,473.55,34,5.8,102.07077115381017
Banana,29.04,57.99,43.89,34,5.08,135.19409750111032
Banana,24.68,69.89,28.51,18,5.82,123.60578607680637
Banana,27.75,66.43,51.62,7,5.55,140.89308315823206
Banana,30.64,62.09,214.81,14,5.53,143.09708448317832
Banana,28.56,68.9,473.22,22,5.21,119.30480264679862
Banana,27.44,67.65,311.73,32,4.96,107.10068622805272
Banana,28.87,69.34,78.06,22,5.32,110.93646205679616
Banana,29.12,73.2,330.36,34,5.07,123.13024393605458
Banana,25.48,66.09,369.99,29,6.49,129.6027964685351
Banana,27.47,74.66,309.56,7,6.74,125.8947405829137
Banana,29.55,72.14,354.39,9,5.68,132.91511964836914
Banana,27.4,68.92,229.58,14,5.46,110.29815739802237
Banana,24.85,56.54,460.51,35,6.04,107.67863335250347
Banana,27.84,65.55,114.1,41,4.02,126.95758684869462
Banana,25.83,66.23,110.45,23,5.76,143.54242235273017
Banana,28.75,66.08,199.56,2,6.34,113.31017327914164
Banana,31.28,64.45,492.59,14,6.19,136.09757304304162
Banana,29.03,68.23,340.89,2,5.73,132.66535923737652
Banana,24.53,68.9,308.22,11,6.5,134.21416661250979
Banana,27.91,56.64,325.98,6,7.66,99.99679674332071
Banana,19.26,71.77,47.02,21,4.99,134.9797669365623
Banana,26.7,57.62,414.4,14,5.4,135.75714332653018
Banana,29.82,62.97,227.85,38,5.22,116.52791551787844
Banana,28.21,60.56,300.1,11,6.91,132.89297384917472
Banana,27.33,61.39,123.31,4,7.44,116.99758082784878
Banana,33.39,70.43,279.22,35,5.09,107.94551119876851
Banana,21.89,65.61,232.17,35,5.27,97.60676768002949
Banana,22.56,68.41,99.76,31,5.89,99.68177165524243
Banana,28.45,68.16,307.46,38,4.26,118.78973656562177
Banana,29.69,55.42,323.5,5,8.1,131.5386183636593
Banana,29.82,62.21,477.44,35,5.03,132.28629984732098
Banana,25.28,68.74,207.96,33,5.14,118.12387393045917
Banana,24.47,68.28,291.46,22,5.96,123.68442884716762
Banana,24.03,56.22,496.81,42,5.46,108.56680060488905
Banana,27.97,70.15,229.85,25,6.63,89.49925080570964
Banana,24.05,68.08,300.84,10,7.16,136.62954545678843
Banana,30.34,60.19,468.63,42,5.2,114.57752580496432
Banana,26.93,67.04,364.46,25,5.34,105.60479549350568
Banana,24.89,63.85,261.61,26,6.55,94.06424661787877
Banana,24.9,67.46,322.23,37,5.28,109.34391922336661
Banana,22.4,56.0,315.55,9,5.97,104.78271652275988
Banana,24.62,63.24,92.81,42,5.77,129.0506622438305
Banana,25.34,70.9,322.05,30,4.4,106.02746831616312
Banana,28.22,67.69,19.29,26,5.56,86.8072115498904
Banana,26.7,68.96,408.92,36,5.88,129.35105236958978
Banana,24.42,63.83,359.82,39,4.3,110.5981840453928
Banana,23.32,67.82,232.79,29,4.65,125.19099567284422
Banana,26.29,64.18,178.32,20,7.62,127.09788255001274
Banana,20.84,60.38,38.75,33,5.62,122.77802693934066
Banana,26.05,63.74,107.17,38,3.87,122.13324565991951
Banana,30.35,72.27,93.88,29,4.83,103.53625704944804
Banana,26.4,70.66,449.37,36,3.57,116.51585842171417
Banana,27.48,60.04,254.88,9,7.56,154.6693160163509
Banana,27.11,62.91,260.84,42,4.2,108.46237913207784
Banana,22.84,60.38,306.55,24,6.46,101.74004027979626
Banana,32.27,65.9,175.98,41,5.34,93.94799346372294
Banana,25.78,69.99,215.2,47,3.62,108.75016673971717
Banana,26.99,75.16,361.2,24,6.17,121.14977112999183
Banana,25.03,57.86,151.07,33,4.68,108.42932264517805
Banana,30.41,69.29,130.59,11,6.39,117.95615631971675
Banana,22.62,64.96,341.27,18,7.04,128.3491203828721
Banana,30.91,63.16,40.92,36,5.03,103.03976589779803
Banana,26.09,60.32,126.26,36,5.75,99.57188344978958
Banana,25.4,73.9,34.54,4,5.69,96.73571180292626
Banana,25.12,56.86,188.2,37,5.69,115.49511390382573
Banana,32.43,62.55,41.19,30,5.47,96.02795280428766
Banana,22.19,66.84,434.12,47,3.72,123.32502366266316
Banana,25.4,67.27,204.23,28,5.83,103.42055887513469
Banana,23.13,71.23,424.36,32,4.24,125.1059946003305
Banana,21.56,60.6,234.34,35,5.79,96.64915174494897
Banana,30.92,68.12,135.14,13,6.34,113.21955905878531
Banana,26.92,64.69,154.82,38,5.43,107.5832113100065
Banana,23.52,65.2,244.61,26,6.67,129.17910761932455
Banana,29.49,62.7,12.91,3,6.89,107.5551363978817
Banana,25.8,65.81,466.0,31,5.28,136.4127630485798
Banana,25.06,64.29,451.76,45,3.83,124.19483743824705
Banana,28.73,63.22,458.49,10,5.96,115.58336615621239
Banana,25.73,62.37,215.12,24,5.92,116.62428190522276
Banana,24.11,66.86,190.17,10,7.06,134.65932185423233
Banana,29.09,58.35,11.14,21,5.6,121.28864905903673
Banana,26.58,64.04,488.51,2,6.87,92.72694626877762
Banana,29.24,61.16,108.63,40,5.24,111.68971457716673
Banana,25.79,64.39,21.98,24,6.03,120.95757447497533
Banana,30.06,64.45,267.65,19,5.19,121.36181876169088
Banana,27.04,69.33,380.35,43,4.35,99.08059607645718
Banana,30.18,68.3,303.16,33,4.02,109.46770665646608
Banana,30.08,66.46,27.24,10,5.13,93.85154801463622
Banana,30.71,65.86,423.84,12,6.92,106.86377079118823
Banana,27.2,64.05,279.86,2,6.14,122.21811785082593
Banana,28.15,63.95,86.99,12,7.18,107.66769234412126
Banana,26.31,56.26,302.65,34,5.23,134.44139502237508
Banana,24.31,68.67,42.33,31,5.46,122.40756915309592
Banana,33.01,66.33,492.23,6,5.91,141.4122847072154
Banana,24.74,71.0,261.32,2,6.73,107.84738265719444
Banana,29.71,62.23,274.32,11,5.56,133.61654420937845
Banana,29.18,71.3,312.45,14,5.97,102.13583035477188
Banana,27.54,64.04,232.04,28,4.51,120.84603514284352
Banana,26.54,62.13,215.64,9,6.42,120.57200432357384
Banana,26.56,72.73,495.69,29,5.22,98.02482681232112
Banana,25.03,66.82,286.29,46,4.55,72.06031889532498
Banana,27.28,73.36,94.31,3,6.74,97.81285646112268
Banana,23.46,65.85,7.84,13,7.24,107.4089232107128
Banana,29.24,69.04,334.58,28,5.01,127.59280265532752
Banana,26.31,70.14,133.93,14,6.59,118.65306506558922
Banana,24.11,63.59,48.55,23,6.49,120.09552978924275
Banana,23.17,66.73,196.31,41,4.82,126.77975547681466
Banana,26.6,65.77,388.92,16,6.51,109.82123810136179
Banana,26.71,69.16,468.52,32,4.64,123.40036909787378
Banana,25.45,59.67,475.54,8,6.56,99.81380696456097
Banana,28.51,68.01,1.47,40,4.28,138.73649210883696
Banana,28.05,69.6,400.34,36,4.34,109.9892670106937
Banana,27.17,61.59,343.33,8,7.34,112.86942780271147
Banana,24.22,60.59,247.99,13,6.3,98.61655454032086
Banana,24.78,56.71,476.56,15,7.05,99.14318688597261
Banana,22.81,75.39,68.41,35,3.91,118.0089365346354
Banana,26.43,61.34,12.12,40,5.33,133.68218666630324
Banana,28.68,72.09,364.58,10,6.12,125.57615710696598
Banana,23.37,63.96,32.98,34,4.43,122.1900304018433
Banana,25.32,70.49,125.27,13,6.35,102.90759643823678
Banana,26.84,67.9,80.68,35,6.31,112.51048736432165
Banana,28.68,75.51,37.45,28,5.09,125.2795491051265
Banana,22.57,72.23,84.67,23,6.02,117.04538917041042
Banana,33.66,66.07,110.57,19,6.3,129.09391199754458
Banana,29.26,66.55,124.45,47,5.14,123.22715317837525
Banana,25.2,68.4,22.6,45,5.76,105.51608181176715
Banana,23.79,78.41,2.67,19,5.33,143.90316872967196
Banana,27.85,65.34,333.89,38,5.38,113.95687654419821
Banana,28.42,58.54,71.85,8,5.52,127.03274520084365
Banana,24.03,66.22,83.42,5,6.32,127.35962748333836
Banana,23.66,61.8,453.12,46,5.02,117.76701450684347
Banana,24.32,66.06,253.22,17,5.97,128.15493754384042
Banana,27.19,70.76,318.54,23,3.56,118.34837832538362
Banana,27.23,67.52,494.7,37,3.99,125.21318954705433
Banana,33.49,62.03,447.73,21,6.42,125.42327639059722
Banana,20.51,63.99,93.97,32,5.56,99.63349217866565
Banana,24.98,59.67,362.47,34,4.88,95.61401683943404
Banana,25.41,71.38,233.77,14,5.88,153.5349615384166
Banana,28.46,69.1,320.0,21,4.24,126.5809633195474
Banana,28.58,59.56,41.77,42,4.83,104.58272301048457
Banana,26.4,77.61,148.58,43,4.54,118.3028163942977
Banana,31.53,63.92,443.54,39,3.12,119.00622296254942
Banana,23.65,66.48,49.1,23,6.54,121.49373303843775
Banana,24.91,63.31,102.21,40,5.48,95.86600565739016
Banana,23.05,67.1,297.92,24,5.3,78.09574945167694
Banana,26.56,65.47,481.06,34,5.18,96.86453177841379
Banana,26.0,58.01,64.31,42,4.86,94.14070594007416
Banana,29.36,70.87,135.42,31,5.55,125.04038033581594
Banana,32.56,60.86,265.28,15,6.3,116.3110901434285
Banana,31.47,69.59,40.75,37,5.37,114.17041353472493
Banana,23.33,63.84,222.59,9,6.33,95.34323536330857
Banana,27.16,65.32,140.31,23,5.05,110.63561338790726
Banana,29.32,67.41,87.46,5,5.33,108.45782734906413
Banana,29.01,65.69,35.73,36,4.86,106.94635612626857
Banana,33.94,68.72,217.92,9,6.06,101.20448585832884
Banana,26.34,61.46,207.17,35,4.88,100.49399965087589
Banana,27.23,70.18,300.55,23,5.91,127.0841901553095
Banana,33.72,59.85,41.75,26,6.37,124.04834004370602
Banana,28.26,60.44,244.46,26,6.45,110.37835026465471
Banana,25.21,67.9,388.82,41,5.89,92.7318845546441
Banana,24.08,70.25,3.01,41,4.45,91.41237608837413
Banana,27.63,66.42,450.13,18,6.18,109.77384653065883
Banana,30.2,72.46,415.73,17,6.74,112.49469409406312
Banana,30.16,60.83,199.83,40,4.33,117.81625995436148
Banana,24.38,59.17,79.85,16,6.47,110.20347126655149
Banana,27.31,69.19,305.8,18,6.29,103.27798477242526
Banana,25.65,65.61,20.74,36,4.52,108.36296326646627
Banana,26.56,69.03,191.33,34,6.22,119.4461948231908
Banana,29.72,59.86,94.36,41,4.51,113.486818568019
Banana,26.85,62.78,134.63,40,5.58,107.56781004631814
Banana,28.96,73.71,161.93,19,5.15,115.31168385457194
Banana,29.05,63.99,471.63,31,4.77,125.9701013415728
Banana,25.17,72.13,276.41,24,6.36,114.20102190212341
Banana,30.69,68.88,201.69,38,3.96,116.56932425527867
